Gen# 	 MinFit 	 AvgFit 	 MaxFit 
1893 	 6.21972E-02 	 1.55419E-01 	 3.94792E-01 
1894 	 6.21972E-02 	 1.54572E-01 	 4.67179E-01 
1895 	 6.21972E-02 	 1.51433E-01 	 2.96857E-01 
1896 	 6.21972E-02 	 1.54525E-01 	 3.29772E-01 
1897 	 6.21972E-02 	 1.48518E-01 	 4.43638E-01 
1898 	 6.21972E-02 	 1.48959E-01 	 3.90182E-01 
1899 	 6.21972E-02 	 1.53076E-01 	 4.75491E-01 
1900 	 6.21972E-02 	 1.48359E-01 	 3.19667E-01 
1901 	 6.21972E-02 	 1.48130E-01 	 4.58724E-01 
1902 	 6.21972E-02 	 1.50393E-01 	 4.89127E-01 
1903 	 6.21972E-02 	 1.40549E-01 	 4.15021E-01 
1904 	 6.21972E-02 	 1.53834E-01 	 4.62566E-01 
1905 	 6.21972E-02 	 1.50413E-01 	 4.97018E-01 
1906 	 6.21972E-02 	 1.54145E-01 	 4.38543E-01 
1907 	 6.21972E-02 	 1.51508E-01 	 3.73027E-01 
1908 	 6.21972E-02 	 1.59426E-01 	 4.03899E-01 
1909 	 6.21972E-02 	 1.56843E-01 	 4.49053E-01 
1910 	 6.21972E-02 	 1.61617E-01 	 5.18314E-01 
1911 	 6.21972E-02 	 1.55497E-01 	 5.21775E-01 
1912 	 6.21972E-02 	 1.57632E-01 	 4.50026E-01 
1913 	 6.21972E-02 	 1.45021E-01 	 2.81213E-01 
1914 	 6.21972E-02 	 1.50179E-01 	 4.02249E-01 
1915 	 6.21972E-02 	 1.45180E-01 	 3.91979E-01 
1916 	 6.21972E-02 	 1.41964E-01 	 3.52298E-01 
1917 	 6.21972E-02 	 1.52397E-01 	 4.19944E-01 
1918 	 6.21972E-02 	 1.56091E-01 	 3.96439E-01 
1919 	 6.21972E-02 	 1.53086E-01 	 3.93527E-01 
1920 	 6.21972E-02 	 1.50611E-01 	 3.33074E-01 
1921 	 6.21972E-02 	 1.47847E-01 	 3.26880E-01 
1922 	 6.21972E-02 	 1.53628E-01 	 4.81798E-01 
1923 	 6.21972E-02 	 1.51008E-01 	 5.03369E-01 
1924 	 6.21972E-02 	 1.56125E-01 	 4.77958E-01 
1925 	 6.21972E-02 	 1.50415E-01 	 3.44655E-01 
1926 	 6.21972E-02 	 1.51274E-01 	 2.53873E-01 
1927 	 6.21972E-02 	 1.54967E-01 	 4.96256E-01 
1928 	 6.21972E-02 	 1.55164E-01 	 4.18158E-01 
1929 	 6.21972E-02 	 1.57700E-01 	 3.97939E-01 
1930 	 6.21972E-02 	 1.54732E-01 	 4.60455E-01 
1931 	 6.21972E-02 	 1.56511E-01 	 3.57920E-01 
1932 	 6.21972E-02 	 1.52208E-01 	 3.79007E-01 
1933 	 6.21972E-02 	 1.50276E-01 	 3.49153E-01 
1934 	 6.21972E-02 	 1.59376E-01 	 4.53651E-01 
1935 	 6.21972E-02 	 1.53171E-01 	 3.00417E-01 
1936 	 6.21972E-02 	 1.53131E-01 	 5.03382E-01 
1937 	 6.21972E-02 	 1.50318E-01 	 3.88538E-01 
1938 	 6.21972E-02 	 1.60690E-01 	 4.53071E-01 
1939 	 6.21972E-02 	 1.70200E-01 	 4.69435E-01 
1940 	 6.21972E-02 	 1.51548E-01 	 3.32615E-01 
1941 	 6.21972E-02 	 1.55419E-01 	 4.63674E-01 
1942 	 6.21972E-02 	 1.48551E-01 	 3.77229E-01 
1943 	 6.21972E-02 	 1.45925E-01 	 3.84105E-01 
1944 	 6.21972E-02 	 1.57988E-01 	 4.53845E-01 
1945 	 6.21972E-02 	 1.49829E-01 	 4.86554E-01 
1946 	 6.21972E-02 	 1.53750E-01 	 4.05891E-01 
1947 	 6.20805E-02 	 1.46399E-01 	 3.84447E-01 
1948 	 6.20805E-02 	 1.51887E-01 	 4.55713E-01 
1949 	 6.20805E-02 	 1.48434E-01 	 3.31352E-01 
1950 	 6.20805E-02 	 1.49372E-01 	 4.09885E-01 
1951 	 6.20805E-02 	 1.47356E-01 	 3.48328E-01 
1952 	 6.20805E-02 	 1.44975E-01 	 3.95036E-01 
1953 	 6.20805E-02 	 1.55579E-01 	 4.68863E-01 
1954 	 6.20805E-02 	 1.53415E-01 	 4.03088E-01 
1955 	 6.20805E-02 	 1.64642E-01 	 4.87199E-01 
1956 	 6.20805E-02 	 1.49930E-01 	 4.56160E-01 
1957 	 6.20805E-02 	 1.54619E-01 	 4.53918E-01 
1958 	 6.20805E-02 	 1.52808E-01 	 4.39672E-01 
1959 	 6.20805E-02 	 1.52137E-01 	 3.41531E-01 
1960 	 6.20805E-02 	 1.54337E-01 	 4.73685E-01 
1961 	 6.20805E-02 	 1.58961E-01 	 4.17238E-01 
1962 	 6.20805E-02 	 1.48497E-01 	 4.64431E-01 
1963 	 6.20805E-02 	 1.51880E-01 	 4.25659E-01 
1964 	 6.20805E-02 	 1.53932E-01 	 4.01358E-01 
1965 	 6.20805E-02 	 1.41790E-01 	 3.07156E-01 
1966 	 6.20805E-02 	 1.49541E-01 	 4.75549E-01 
1967 	 6.20805E-02 	 1.51220E-01 	 3.95073E-01 
1968 	 6.20805E-02 	 1.47386E-01 	 4.29001E-01 
1969 	 6.20805E-02 	 1.53852E-01 	 5.08421E-01 
1970 	 6.20805E-02 	 1.57526E-01 	 4.04067E-01 
1971 	 6.20805E-02 	 1.54671E-01 	 4.27263E-01 
1972 	 6.20805E-02 	 1.50942E-01 	 4.06959E-01 
1973 	 6.20805E-02 	 1.59344E-01 	 4.44437E-01 
1974 	 6.20805E-02 	 1.52807E-01 	 4.69340E-01 
1975 	 6.20805E-02 	 1.51703E-01 	 3.38788E-01 
1976 	 6.20805E-02 	 1.57960E-01 	 4.52865E-01 
1977 	 6.20805E-02 	 1.54975E-01 	 3.74687E-01 
1978 	 6.20805E-02 	 1.60042E-01 	 4.19954E-01 
1979 	 6.20805E-02 	 1.49623E-01 	 3.52043E-01 
1980 	 6.20805E-02 	 1.47102E-01 	 2.65792E-01 
1981 	 6.20805E-02 	 1.59962E-01 	 4.77579E-01 
1982 	 6.20805E-02 	 1.59879E-01 	 3.22191E-01 
1983 	 6.20805E-02 	 1.56671E-01 	 4.09431E-01 
1984 	 6.20805E-02 	 1.54638E-01 	 4.71536E-01 
1985 	 6.20805E-02 	 1.54027E-01 	 4.30262E-01 
1986 	 6.20805E-02 	 1.69881E-01 	 4.39607E-01 
1987 	 6.20805E-02 	 1.61010E-01 	 4.67668E-01 
1988 	 6.20805E-02 	 1.52349E-01 	 2.82818E-01 
1989 	 6.20805E-02 	 1.53439E-01 	 3.33291E-01 
1990 	 6.20805E-02 	 1.58744E-01 	 3.51906E-01 
1991 	 6.20805E-02 	 1.47749E-01 	 3.09422E-01 
1992 	 6.20805E-02 	 1.52573E-01 	 4.20331E-01 
1993 	 6.20805E-02 	 1.56113E-01 	 4.60355E-01 
1994 	 6.20805E-02 	 1.59523E-01 	 4.64900E-01 
1995 	 6.20805E-02 	 1.70759E-01 	 4.82495E-01 
1996 	 6.20805E-02 	 1.53712E-01 	 4.18300E-01 
1997 	 6.20805E-02 	 1.56763E-01 	 3.28029E-01 
1998 	 6.20805E-02 	 1.49740E-01 	 3.21166E-01 
1999 	 6.20805E-02 	 1.53974E-01 	 4.55436E-01 
2000 	 6.20805E-02 	 1.63968E-01 	 4.02859E-01 
2001 	 6.20805E-02 	 1.58447E-01 	 3.64182E-01 
2002 	 6.20805E-02 	 1.58097E-01 	 4.29450E-01 
2003 	 6.20805E-02 	 1.48850E-01 	 3.36537E-01 
2004 	 6.20805E-02 	 1.64189E-01 	 3.68888E-01 
2005 	 6.20805E-02 	 1.66530E-01 	 5.08348E-01 
2006 	 6.20805E-02 	 1.58933E-01 	 3.37894E-01 
2007 	 6.20805E-02 	 1.58320E-01 	 4.85469E-01 
2008 	 6.20805E-02 	 1.63081E-01 	 3.83199E-01 
2009 	 6.20805E-02 	 1.54590E-01 	 4.77825E-01 
2010 	 6.20805E-02 	 1.54520E-01 	 4.75678E-01 
2011 	 6.20805E-02 	 1.44159E-01 	 4.89041E-01 
2012 	 6.20805E-02 	 1.43110E-01 	 4.11417E-01 
2013 	 6.20805E-02 	 1.42964E-01 	 4.26462E-01 
2014 	 6.20805E-02 	 1.49949E-01 	 3.53711E-01 
2015 	 6.20805E-02 	 1.69540E-01 	 4.54896E-01 
2016 	 6.20805E-02 	 1.57712E-01 	 4.82283E-01 
2017 	 6.20805E-02 	 1.58714E-01 	 4.47176E-01 
2018 	 6.20805E-02 	 1.60769E-01 	 4.32139E-01 
2019 	 6.20805E-02 	 1.55163E-01 	 4.89606E-01 
2020 	 6.20805E-02 	 1.50263E-01 	 3.41049E-01 
2021 	 6.20805E-02 	 1.54439E-01 	 3.69434E-01 
2022 	 6.20805E-02 	 1.57611E-01 	 4.68037E-01 
2023 	 6.20805E-02 	 1.61042E-01 	 5.12596E-01 
2024 	 6.20805E-02 	 1.51341E-01 	 4.29835E-01 
2025 	 6.20805E-02 	 1.51872E-01 	 4.22977E-01 
2026 	 6.20805E-02 	 1.56584E-01 	 4.73758E-01 
2027 	 6.20805E-02 	 1.46784E-01 	 3.83584E-01 
2028 	 6.20805E-02 	 1.51431E-01 	 4.08193E-01 
2029 	 6.20805E-02 	 1.54782E-01 	 3.67065E-01 
2030 	 6.20805E-02 	 1.60699E-01 	 5.03290E-01 
2031 	 6.20805E-02 	 1.44758E-01 	 4.82272E-01 
2032 	 6.20805E-02 	 1.54619E-01 	 4.56805E-01 
2033 	 6.20805E-02 	 1.53571E-01 	 4.54049E-01 
2034 	 6.20805E-02 	 1.49327E-01 	 2.99628E-01 
2035 	 6.20805E-02 	 1.51723E-01 	 4.79443E-01 
2036 	 6.20805E-02 	 1.49410E-01 	 4.28818E-01 
2037 	 6.20805E-02 	 1.52385E-01 	 2.74225E-01 
2038 	 6.20805E-02 	 1.65316E-01 	 5.18031E-01 
2039 	 6.20805E-02 	 1.54745E-01 	 3.00737E-01 
2040 	 6.20805E-02 	 1.45360E-01 	 3.80867E-01 
2041 	 6.20805E-02 	 1.45751E-01 	 3.17299E-01 
2042 	 6.20805E-02 	 1.52995E-01 	 3.93049E-01 
2043 	 6.20805E-02 	 1.45339E-01 	 4.82382E-01 
2044 	 6.20805E-02 	 1.59222E-01 	 4.71524E-01 
2045 	 6.20805E-02 	 1.55837E-01 	 4.83873E-01 
2046 	 6.20805E-02 	 1.55166E-01 	 4.66668E-01 
2047 	 6.20805E-02 	 1.58371E-01 	 4.53495E-01 
2048 	 6.20805E-02 	 1.51102E-01 	 4.31023E-01 
2049 	 6.20805E-02 	 1.56829E-01 	 3.55661E-01 
2050 	 6.20805E-02 	 1.56103E-01 	 4.39894E-01 
2051 	 6.20805E-02 	 1.58490E-01 	 4.22574E-01 
2052 	 6.20805E-02 	 1.59823E-01 	 4.79755E-01 
2053 	 6.20805E-02 	 1.59485E-01 	 4.10271E-01 
2054 	 6.20805E-02 	 1.64507E-01 	 4.73912E-01 
2055 	 6.20805E-02 	 1.61600E-01 	 4.66636E-01 
2056 	 6.20805E-02 	 1.57025E-01 	 4.97690E-01 
2057 	 6.20805E-02 	 1.55032E-01 	 3.26829E-01 
2058 	 6.20805E-02 	 1.58775E-01 	 4.23827E-01 
2059 	 6.20805E-02 	 1.46719E-01 	 3.03430E-01 
2060 	 6.20805E-02 	 1.60390E-01 	 3.88854E-01 
2061 	 6.20805E-02 	 1.53973E-01 	 4.66175E-01 
2062 	 6.20805E-02 	 1.53818E-01 	 3.84690E-01 
2063 	 6.20805E-02 	 1.58436E-01 	 4.61798E-01 
2064 	 6.20805E-02 	 1.49173E-01 	 4.98271E-01 
2065 	 6.20805E-02 	 1.52298E-01 	 4.37959E-01 
2066 	 6.20805E-02 	 1.50854E-01 	 4.49659E-01 
2067 	 6.20805E-02 	 1.48725E-01 	 3.86656E-01 
2068 	 6.20805E-02 	 1.46632E-01 	 4.12734E-01 
2069 	 6.20805E-02 	 1.58434E-01 	 4.89285E-01 
2070 	 6.20805E-02 	 1.41697E-01 	 2.54157E-01 
2071 	 6.20805E-02 	 1.59409E-01 	 4.35876E-01 
2072 	 6.20805E-02 	 1.50999E-01 	 3.06851E-01 
2073 	 6.20805E-02 	 1.49438E-01 	 3.90120E-01 
2074 	 6.20805E-02 	 1.50198E-01 	 3.99693E-01 
2075 	 6.20805E-02 	 1.55512E-01 	 3.89740E-01 
2076 	 6.20805E-02 	 1.49362E-01 	 4.39718E-01 
2077 	 6.20805E-02 	 1.53114E-01 	 3.45219E-01 
2078 	 6.20805E-02 	 1.56013E-01 	 4.55139E-01 
2079 	 6.20805E-02 	 1.51955E-01 	 4.30690E-01 
2080 	 6.20805E-02 	 1.60810E-01 	 3.89488E-01 
2081 	 6.20805E-02 	 1.62635E-01 	 4.39858E-01 
2082 	 6.20805E-02 	 1.54190E-01 	 3.47761E-01 
2083 	 6.20805E-02 	 1.56284E-01 	 4.32386E-01 
2084 	 6.20805E-02 	 1.50734E-01 	 3.23820E-01 
2085 	 6.20805E-02 	 1.64309E-01 	 3.99785E-01 
2086 	 6.20805E-02 	 1.60511E-01 	 5.35144E-01 
2087 	 6.20805E-02 	 1.46778E-01 	 3.48279E-01 
2088 	 6.20805E-02 	 1.52155E-01 	 4.35699E-01 
2089 	 6.20805E-02 	 1.57798E-01 	 3.41739E-01 
2090 	 6.20805E-02 	 1.44825E-01 	 2.63309E-01 
2091 	 6.20805E-02 	 1.52531E-01 	 3.18895E-01 
2092 	 6.20805E-02 	 1.45934E-01 	 2.99658E-01 
2093 	 6.20805E-02 	 1.60490E-01 	 4.78679E-01 
2094 	 6.20805E-02 	 1.60570E-01 	 3.45925E-01 
2095 	 6.20805E-02 	 1.65329E-01 	 4.93387E-01 
2096 	 6.20805E-02 	 1.58938E-01 	 5.14099E-01 
2097 	 6.20805E-02 	 1.53704E-01 	 4.32619E-01 
2098 	 6.20805E-02 	 1.52142E-01 	 4.14107E-01 
2099 	 6.20805E-02 	 1.51410E-01 	 4.67959E-01 
2100 	 6.20805E-02 	 1.47821E-01 	 3.34132E-01 
2101 	 6.20805E-02 	 1.54691E-01 	 5.17361E-01 
2102 	 6.20805E-02 	 1.55553E-01 	 4.91561E-01 
2103 	 6.20805E-02 	 1.51873E-01 	 3.48858E-01 
2104 	 6.20805E-02 	 1.56787E-01 	 4.54230E-01 
2105 	 6.20805E-02 	 1.52084E-01 	 4.90586E-01 
2106 	 6.20805E-02 	 1.54503E-01 	 4.39597E-01 
2107 	 6.20805E-02 	 1.61597E-01 	 3.61576E-01 
2108 	 6.20805E-02 	 1.52677E-01 	 3.88535E-01 
2109 	 6.20805E-02 	 1.60493E-01 	 4.56066E-01 
2110 	 6.20805E-02 	 1.50673E-01 	 2.59858E-01 
2111 	 6.20805E-02 	 1.46832E-01 	 2.99329E-01 
2112 	 6.20805E-02 	 1.50310E-01 	 4.67887E-01 
2113 	 6.20805E-02 	 1.48515E-01 	 3.83818E-01 
2114 	 6.20805E-02 	 1.52964E-01 	 3.44789E-01 
2115 	 6.20805E-02 	 1.50759E-01 	 3.45674E-01 
2116 	 6.20805E-02 	 1.58959E-01 	 3.91046E-01 
2117 	 6.20805E-02 	 1.60757E-01 	 4.99251E-01 
2118 	 6.20805E-02 	 1.55043E-01 	 3.36512E-01 
2119 	 6.20805E-02 	 1.60702E-01 	 3.29020E-01 
2120 	 6.20805E-02 	 1.65050E-01 	 4.50331E-01 
2121 	 6.20805E-02 	 1.61484E-01 	 4.35401E-01 
2122 	 6.20805E-02 	 1.52911E-01 	 3.57599E-01 
2123 	 6.20805E-02 	 1.54374E-01 	 4.78210E-01 
2124 	 6.20805E-02 	 1.56956E-01 	 4.24240E-01 
2125 	 6.20805E-02 	 1.58339E-01 	 4.44420E-01 
2126 	 6.20805E-02 	 1.60352E-01 	 4.59762E-01 
2127 	 6.20805E-02 	 1.55393E-01 	 3.59344E-01 
2128 	 6.20805E-02 	 1.48422E-01 	 3.14318E-01 
2129 	 6.20805E-02 	 1.52465E-01 	 3.05768E-01 
2130 	 6.20805E-02 	 1.52013E-01 	 4.32843E-01 
2131 	 6.20805E-02 	 1.57342E-01 	 5.13438E-01 
2132 	 6.20805E-02 	 1.66257E-01 	 4.83771E-01 
2133 	 6.20805E-02 	 1.58570E-01 	 4.29056E-01 
2134 	 6.20805E-02 	 1.61637E-01 	 4.34800E-01 
2135 	 6.20805E-02 	 1.55051E-01 	 4.34801E-01 
2136 	 6.20805E-02 	 1.63521E-01 	 4.56457E-01 
2137 	 6.20805E-02 	 1.59998E-01 	 4.87930E-01 
2138 	 6.20805E-02 	 1.53737E-01 	 3.21840E-01 
2139 	 6.20805E-02 	 1.70913E-01 	 4.34314E-01 
2140 	 6.20805E-02 	 1.69011E-01 	 4.96631E-01 
2141 	 6.20805E-02 	 1.65215E-01 	 5.22029E-01 
2142 	 6.20805E-02 	 1.55771E-01 	 4.39988E-01 
2143 	 6.20805E-02 	 1.57684E-01 	 3.77780E-01 
2144 	 6.20805E-02 	 1.55657E-01 	 4.58992E-01 
2145 	 6.20805E-02 	 1.51419E-01 	 5.49147E-01 
2146 	 6.20805E-02 	 1.66532E-01 	 4.80158E-01 
2147 	 6.20805E-02 	 1.65199E-01 	 4.57957E-01 
2148 	 6.20805E-02 	 1.64725E-01 	 4.69267E-01 
2149 	 6.20805E-02 	 1.65538E-01 	 4.36126E-01 
2150 	 6.20805E-02 	 1.57932E-01 	 4.84990E-01 
2151 	 6.20805E-02 	 1.59648E-01 	 3.25689E-01 
2152 	 6.20805E-02 	 1.57005E-01 	 4.45721E-01 
2153 	 6.20805E-02 	 1.57832E-01 	 4.27545E-01 
2154 	 6.20805E-02 	 1.52724E-01 	 3.73181E-01 
2155 	 6.20805E-02 	 1.57062E-01 	 4.38091E-01 
2156 	 6.20805E-02 	 1.52766E-01 	 4.69936E-01 
2157 	 6.20805E-02 	 1.49389E-01 	 4.31475E-01 
2158 	 6.20805E-02 	 1.51198E-01 	 4.74803E-01 
2159 	 6.20805E-02 	 1.54219E-01 	 4.97343E-01 
2160 	 6.20805E-02 	 1.55491E-01 	 4.27345E-01 
2161 	 6.20805E-02 	 1.51333E-01 	 4.08981E-01 
2162 	 6.20805E-02 	 1.56059E-01 	 5.16187E-01 
2163 	 6.20805E-02 	 1.55799E-01 	 3.83727E-01 
2164 	 6.20805E-02 	 1.55603E-01 	 4.24127E-01 
2165 	 6.20805E-02 	 1.54940E-01 	 3.58697E-01 
2166 	 6.20805E-02 	 1.64378E-01 	 4.62146E-01 
2167 	 6.20805E-02 	 1.53884E-01 	 3.68568E-01 
2168 	 6.20805E-02 	 1.59669E-01 	 4.50197E-01 
2169 	 6.20805E-02 	 1.59399E-01 	 4.91512E-01 
2170 	 6.20805E-02 	 1.60572E-01 	 4.46453E-01 
2171 	 6.20805E-02 	 1.62676E-01 	 4.85762E-01 
2172 	 6.20805E-02 	 1.58231E-01 	 4.00672E-01 
2173 	 6.20805E-02 	 1.62520E-01 	 4.32266E-01 
2174 	 6.20805E-02 	 1.64933E-01 	 4.26727E-01 
2175 	 6.20805E-02 	 1.55443E-01 	 4.63972E-01 
2176 	 6.20805E-02 	 1.60137E-01 	 3.71307E-01 
2177 	 6.20805E-02 	 1.67910E-01 	 4.78465E-01 
2178 	 6.20805E-02 	 1.62295E-01 	 4.78953E-01 
2179 	 6.20805E-02 	 1.52206E-01 	 4.27134E-01 
2180 	 6.20805E-02 	 1.52564E-01 	 4.41992E-01 
2181 	 6.20805E-02 	 1.45473E-01 	 3.04624E-01 
2182 	 6.20805E-02 	 1.41695E-01 	 3.67920E-01 
2183 	 6.20805E-02 	 1.55282E-01 	 4.65664E-01 
2184 	 6.20805E-02 	 1.50047E-01 	 3.45316E-01 
2185 	 6.20805E-02 	 1.45850E-01 	 2.30578E-01 
2186 	 6.20805E-02 	 1.61615E-01 	 3.39937E-01 
2187 	 6.20805E-02 	 1.57030E-01 	 3.15024E-01 
2188 	 6.20805E-02 	 1.52366E-01 	 4.46709E-01 
2189 	 6.20805E-02 	 1.58794E-01 	 3.67046E-01 
2190 	 6.20805E-02 	 1.50354E-01 	 3.74356E-01 
2191 	 6.20805E-02 	 1.57315E-01 	 4.63474E-01 
2192 	 6.20805E-02 	 1.47817E-01 	 4.60592E-01 
2193 	 6.20805E-02 	 1.53379E-01 	 3.14012E-01 
2194 	 6.20805E-02 	 1.52199E-01 	 4.67800E-01 
2195 	 6.20805E-02 	 1.56354E-01 	 4.03024E-01 
2196 	 6.20805E-02 	 1.55813E-01 	 4.11871E-01 
2197 	 6.20805E-02 	 1.55200E-01 	 3.19840E-01 
2198 	 6.20805E-02 	 1.54536E-01 	 4.04690E-01 
2199 	 6.20805E-02 	 1.60255E-01 	 4.64229E-01 
2200 	 6.20805E-02 	 1.49349E-01 	 3.67669E-01 
2201 	 6.20805E-02 	 1.49005E-01 	 3.76416E-01 
2202 	 6.20805E-02 	 1.57462E-01 	 4.56290E-01 
2203 	 6.20805E-02 	 1.47797E-01 	 2.83400E-01 
2204 	 6.20805E-02 	 1.51671E-01 	 4.33126E-01 
2205 	 6.20805E-02 	 1.50755E-01 	 4.70308E-01 
2206 	 6.20805E-02 	 1.49217E-01 	 3.91080E-01 
2207 	 6.20805E-02 	 1.51095E-01 	 3.03005E-01 
2208 	 6.20805E-02 	 1.47863E-01 	 3.75818E-01 
2209 	 6.20805E-02 	 1.46076E-01 	 3.25391E-01 
2210 	 6.20805E-02 	 1.51876E-01 	 3.57380E-01 
2211 	 6.20805E-02 	 1.42283E-01 	 2.18412E-01 
2212 	 6.20805E-02 	 1.53560E-01 	 4.30128E-01 
2213 	 6.20805E-02 	 1.55406E-01 	 4.58335E-01 
2214 	 6.20805E-02 	 1.43861E-01 	 3.05684E-01 
2215 	 6.20805E-02 	 1.47425E-01 	 4.24032E-01 
2216 	 6.20805E-02 	 1.48649E-01 	 4.57865E-01 
2217 	 6.20805E-02 	 1.51451E-01 	 3.77980E-01 
2218 	 6.20805E-02 	 1.44886E-01 	 3.77578E-01 
2219 	 6.20805E-02 	 1.51774E-01 	 4.24942E-01 
2220 	 6.20805E-02 	 1.53617E-01 	 3.99973E-01 
2221 	 6.20805E-02 	 1.53050E-01 	 3.38943E-01 
2222 	 6.20805E-02 	 1.58699E-01 	 4.54988E-01 
2223 	 6.20805E-02 	 1.56916E-01 	 4.25674E-01 
2224 	 6.20805E-02 	 1.54950E-01 	 2.94157E-01 
2225 	 6.20805E-02 	 1.57317E-01 	 4.56870E-01 
2226 	 6.20805E-02 	 1.58257E-01 	 4.58249E-01 
2227 	 6.20805E-02 	 1.55442E-01 	 3.16691E-01 
2228 	 6.20805E-02 	 1.60942E-01 	 4.25969E-01 
2229 	 6.20805E-02 	 1.56570E-01 	 4.81225E-01 
2230 	 6.20805E-02 	 1.53358E-01 	 4.59899E-01 
2231 	 6.20805E-02 	 1.55912E-01 	 4.87809E-01 
2232 	 6.20805E-02 	 1.61913E-01 	 4.07402E-01 
2233 	 6.20805E-02 	 1.50720E-01 	 3.74499E-01 
2234 	 6.20805E-02 	 1.51979E-01 	 4.14220E-01 
2235 	 6.20805E-02 	 1.54261E-01 	 4.28384E-01 
2236 	 6.20805E-02 	 1.55708E-01 	 4.01027E-01 
2237 	 6.20805E-02 	 1.56774E-01 	 3.64725E-01 
2238 	 6.20805E-02 	 1.57667E-01 	 4.62937E-01 
2239 	 6.20805E-02 	 1.54423E-01 	 3.78164E-01 
2240 	 6.20805E-02 	 1.54538E-01 	 3.19013E-01 
2241 	 6.20805E-02 	 1.46421E-01 	 3.54283E-01 
2242 	 6.20805E-02 	 1.52598E-01 	 4.86181E-01 
2243 	 6.20805E-02 	 1.57778E-01 	 4.48951E-01 
2244 	 6.20805E-02 	 1.53841E-01 	 4.89163E-01 
2245 	 6.20805E-02 	 1.57542E-01 	 4.66706E-01 
2246 	 6.20805E-02 	 1.59215E-01 	 4.65947E-01 
2247 	 6.20805E-02 	 1.55906E-01 	 4.18562E-01 
2248 	 6.20805E-02 	 1.50507E-01 	 2.64577E-01 
2249 	 6.20805E-02 	 1.68363E-01 	 5.21143E-01 
2250 	 6.20805E-02 	 1.68704E-01 	 4.61262E-01 
2251 	 6.20805E-02 	 1.59949E-01 	 4.73541E-01 
2252 	 6.20805E-02 	 1.56751E-01 	 4.55788E-01 
2253 	 6.20805E-02 	 1.52848E-01 	 4.03608E-01 
2254 	 6.20805E-02 	 1.50065E-01 	 2.84905E-01 
2255 	 6.20805E-02 	 1.57365E-01 	 4.54316E-01 
2256 	 6.20805E-02 	 1.50157E-01 	 3.90133E-01 
2257 	 6.20805E-02 	 1.47391E-01 	 2.58549E-01 
2258 	 6.20805E-02 	 1.57136E-01 	 3.43482E-01 
2259 	 6.20805E-02 	 1.61031E-01 	 3.87679E-01 
2260 	 6.20805E-02 	 1.65406E-01 	 4.13127E-01 
2261 	 6.20805E-02 	 1.56277E-01 	 4.63522E-01 
2262 	 6.20805E-02 	 1.47934E-01 	 2.61360E-01 
2263 	 6.20805E-02 	 1.46566E-01 	 4.09409E-01 
2264 	 6.20805E-02 	 1.46809E-01 	 2.90049E-01 
2265 	 6.20805E-02 	 1.62091E-01 	 4.94176E-01 
2266 	 6.20805E-02 	 1.53139E-01 	 4.57979E-01 
2267 	 6.20805E-02 	 1.58099E-01 	 4.56552E-01 
2268 	 6.20805E-02 	 1.61342E-01 	 4.64041E-01 
2269 	 6.20805E-02 	 1.56300E-01 	 4.06112E-01 
2270 	 6.20805E-02 	 1.50234E-01 	 3.03752E-01 
2271 	 6.20805E-02 	 1.53606E-01 	 4.99024E-01 
2272 	 6.20805E-02 	 1.51602E-01 	 3.90969E-01 
2273 	 6.20805E-02 	 1.57352E-01 	 4.52767E-01 
2274 	 6.20805E-02 	 1.46863E-01 	 3.66874E-01 
2275 	 6.20805E-02 	 1.49935E-01 	 4.61328E-01 
2276 	 6.20805E-02 	 1.43923E-01 	 4.14805E-01 
2277 	 6.20805E-02 	 1.57377E-01 	 3.74373E-01 
2278 	 6.20805E-02 	 1.50323E-01 	 3.08545E-01 
2279 	 6.20805E-02 	 1.50041E-01 	 2.97340E-01 
2280 	 6.20805E-02 	 1.58487E-01 	 4.94127E-01 
2281 	 6.20805E-02 	 1.55042E-01 	 3.13947E-01 
2282 	 6.20805E-02 	 1.55892E-01 	 4.44603E-01 
2283 	 6.20805E-02 	 1.59289E-01 	 2.77611E-01 
2284 	 6.20805E-02 	 1.60300E-01 	 4.69370E-01 
2285 	 6.20805E-02 	 1.59613E-01 	 5.11545E-01 
2286 	 6.20805E-02 	 1.50203E-01 	 3.29031E-01 
2287 	 6.20805E-02 	 1.55277E-01 	 4.52081E-01 
2288 	 6.20805E-02 	 1.53408E-01 	 3.81997E-01 
2289 	 6.20805E-02 	 1.54904E-01 	 3.74713E-01 
2290 	 6.20805E-02 	 1.49702E-01 	 3.50534E-01 
2291 	 6.20805E-02 	 1.49626E-01 	 4.35097E-01 
2292 	 6.20805E-02 	 1.56440E-01 	 4.50175E-01 
2293 	 6.20805E-02 	 1.58388E-01 	 4.68913E-01 
2294 	 6.20805E-02 	 1.52617E-01 	 4.85860E-01 
2295 	 6.20805E-02 	 1.60951E-01 	 4.80508E-01 
2296 	 6.20805E-02 	 1.55843E-01 	 4.99772E-01 
2297 	 6.20805E-02 	 1.47341E-01 	 2.75645E-01 
2298 	 6.20805E-02 	 1.51381E-01 	 4.74793E-01 
2299 	 6.20805E-02 	 1.64681E-01 	 3.64524E-01 
2300 	 6.20805E-02 	 1.65029E-01 	 5.04683E-01 
2301 	 6.20805E-02 	 1.46489E-01 	 4.04843E-01 
2302 	 6.20805E-02 	 1.51137E-01 	 3.27033E-01 
